club_database_id,save1_full_name,save2_full_name,save1_short_name,save2_short_name,save1_index,save2_index,index_delta,save1_offset,save2_offset,present_save1,present_save2,database_id_stable,save_index_stable,full_name_equivalent,short_name_equivalent,status
102368,"CRKSV Jong Colombia","CRKSV Jong Colombia","Jong Colombia","Jong Colombia",487,724,237,0x000AD825,0x000C7E1F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102369,"Olimpia (HON)","Olimpia (HON)","","",488,725,237,0x000AD8EB,0x000C7EDD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102370,"SV Transvaal","SV Transvaal","Transvaal","Transvaal",489,726,237,0x000AD99D,0x000C7F8F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102371,"SV Robinhood","SV Robinhood","Robinhood","Robinhood",490,727,237,0x000ADA4F,0x000C8041,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102372,"Defence Force FC","Defence Force FC","Defence Force","Defence Force",491,728,237,0x000ADB11,0x000C8103,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102373,"Police FC (TRI)","Police FC (TRI)","Police (TRI)","Police (TRI)",492,729,237,0x000ADBC8,0x000C81BA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102374,"Universidad NA de Honduras","Universidad NA de Honduras","Universidad de Honduras","Universidad de Honduras",493,730,237,0x000ADCC2,0x000C82AC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102375,"FC Piñar del Río","FC Piñar del Río","Piñar del Río","Piñar del Río",494,731,237,0x000ADD84,0x000C836E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102390,"Club Tecos de la UAG","Club Tecos de la UAG","Tecos","Tecos",495,732,237,0x000ADE55,0x000C8449,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102487,"Quilmes","Quilmes","Quilmes","Quilmes",496,734,238,0x000ADF1D,0x000C85F7,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102489,"Talleres de Córdoba","Talleres de Córdoba","Talleres","Talleres",497,735,238,0x000ADFE7,0x000C86C1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102849,"Al Shorta (IRQ)","Al Shorta (IRQ)","Al Shorta (IRQ)","Al Shorta (IRQ)",499,736,237,0x000AE378,0x000C878D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102850,"Al Ahli (KSA)","Al Ahli (KSA)","Al Ahli (KSA)","Al Ahli (KSA)",500,737,237,0x000AE454,0x000C8869,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102851,"Furukawa","Furukawa","Furukawa","Furukawa",501,738,237,0x000AE4EE,0x000C8903,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102852,"Al Hilal (KSA)","Al Hilal (KSA)","Al Hilal (KSA)","Al Hilal (KSA)",502,739,237,0x000AE5CE,0x000C89E3,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102853,"Al Sadd","Al Sadd","Al Sadd","Al Sadd",503,740,237,0x000AE679,0x000C8A8E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102854,"Al Rasheed","Al Rasheed","Al Rasheed","Al Rasheed",504,741,237,0x000AE71B,0x000C8B30,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102856,"Esteghlal Tehran","Esteghlal Tehran","Esteghlal","Esteghlal",505,742,237,0x000AE7EC,0x000C8BFA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102857,"Paas Tehran","Paas Tehran","Paas","Paas",506,743,237,0x000AE89A,0x000C8CB0,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102858,"Omani Club","Omani Club","Oman","Oman",507,744,237,0x000AE930,0x000C8D46,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102859,"Al Arabi (QAT)","Al Arabi (QAT)","Al Arabi (QAT)","Al Arabi (QAT)",508,745,237,0x000AE9E9,0x000C8DFF,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102860,"Persepolis Tehran","Persepolis Tehran","Persepolis","Persepolis",509,746,237,0x000AEAAF,0x000C8ED5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102861,"Al Muharraq","Al Muharraq","Muharraq","Muharraq",510,747,237,0x000AEB65,0x000C8F8B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102862,"Al Nassr (KSA)","Al Nassr (KSA)","Al Nassr (KSA)","Al Nassr (KSA)",511,748,237,0x000AEC25,0x000C9063,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102863,"South China Athletic","South China Athletic","South China","South China",512,749,237,0x000AED0F,0x000C914D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102864,"Al Sha'ab (UAE)","Al Sha'ab (UAE)","Al Sha'ab (UAE)","Al Sha'ab (UAE)",513,750,237,0x000AEDDB,0x000C9219,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102924,"C Olimpia","C Olimpia","Olimpia","Olimpia",514,751,237,0x000AEEA2,0x000C92DB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
103283,"Hamarkameratene Toppfotball","Hamarkameratene Toppfotball","Ham Kam","Ham Kam",515,752,237,0x000AEF6E,0x000C93AB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
104359,"CD Cobreloa","CD Cobreloa","Cobreloa","Cobreloa",516,753,237,0x000AF01C,0x000C9463,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
104360,"Club Universitario de Nuevo León","Club Universitario de Nuevo León","Tigres","Tigres",517,754,237,0x000AF11F,0x000C9566,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
104395,"Zob Ahan Esfahan","Zob Ahan Esfahan","Zob Ahan","Zob Ahan",521,755,234,0x000AF43E,0x000C962E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
104776,"Coritiba FC","Coritiba FC","Coritiba","Coritiba",525,761,236,0x000AFD85,0x000C9A6A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
105187,"Real Espanha","Real Espanha","Real España","Real España",539,762,223,0x000B0A0D,0x000C9B20,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
105188,"Aurora FC","Aurora FC","Aurora FC","Aurora FC",540,763,223,0x000B0AB9,0x000C9BCC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106028,"Club Monarcas Morelia","Club Monarcas Morelia","Morelia","Morelia",549,764,215,0x000B10ED,0x000C9CA3,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106054,"Forces Armées Royales","Forces Armées Royales","FAR Rabat","FAR Rabat",550,765,215,0x000B11B1,0x000C9D67,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106063,"Al Ittihad (KSA)","Al Ittihad (KSA)","Al Ittihad (KSA)","Al Ittihad (KSA)",551,766,215,0x000B12A4,0x000C9E56,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106694,"Selangor","Selangor","Selangor","Selangor",554,770,216,0x000B14D4,0x000CA3C8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106749,"NK Slaven Belupo","NK Slaven Belupo","Slaven Belupo","Slaven Belupo",555,771,216,0x000B15A8,0x000CA4A4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106755,"Zamalek Sporting Club","Zamalek Sporting Club","Zamalek","Zamalek",556,772,216,0x000B1680,0x000CA57C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106756,"Al-Ahly Sporting Club","Al-Ahly Sporting Club","Al-Ahly","Al-Ahly",557,773,216,0x000B1757,0x000CA653,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106757,"Ismaily Sporting Club","Ismaily Sporting Club","Ismaily","Ismaily",558,774,216,0x000B1827,0x000CA723,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106808,"Ulsan Hyundai","Ulsan Hyundai","Ulsan","Ulsan",559,775,216,0x000B18F3,0x000CA7E7,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106812,"Chunnam Dragons","Chunnam Dragons","Chunnam","Chunnam",560,776,216,0x000B19C7,0x000CA8C0,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106813,"Suwon Samsung Blue Wings","Suwon Samsung Blue Wings","Suwon","Suwon",561,777,216,0x000B1A99,0x000CA997,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106818,"Pohang Steelers","Pohang Steelers","Pohang","Pohang",562,778,216,0x000B1B63,0x000CAA61,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106857,"Club Sportif Sfaxien","Club Sportif Sfaxien","CS Sfaxien","CS Sfaxien",563,779,216,0x000B1C27,0x000CAB25,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
106858,"Espérance Sportive de Tunis","Espérance Sportive de Tunis","ES Tunis","ES Tunis",564,780,216,0x000B1D05,0x000CAC03,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107206,"C Atlético Paranaense","C Atlético Paranaense","Atlético Paranaense","Atlético Paranaense",568,781,213,0x000B2696,0x000CACF5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107210,"CS Alagoano","CS Alagoano","CSA","CSA",570,782,212,0x000B2A27,0x000CAD99,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107220,"Madureira EC","Madureira EC","Madureira","Madureira",575,783,208,0x000B3008,0x000CAE4B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107224,"Portuguesa Santista","Portuguesa Santista","","",577,784,207,0x000B33AD,0x000CAF1B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107240,"Volta Redonda FC","Volta Redonda FC","Volta Redonda","Volta Redonda",585,785,200,0x000B3EF2,0x000CAFDD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107676,"Fútbol Club Santa Coloma","Fútbol Club Santa Coloma","Santa Coloma","Santa Coloma",589,788,199,0x000B424A,0x000CB2A9,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
107679,"Unió Esportiva Sant Julià","Unió Esportiva Sant Julià","Sant Julià","Sant Julià",590,789,199,0x000B4311,0x000CB370,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109023,"Terrassa","Terrassa","","",592,792,200,0x000B449F,0x000CB5AE,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109132,"American All Stars East","American All Stars East","American All Stars East","American All Stars East",593,793,200,0x000B457C,0x000CB68B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109133,"American All Stars West","American All Stars West","American All Stars West","American All Stars West",594,794,200,0x000B4659,0x000CB768,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109177,"CS Emelec","CS Emelec","Emelec","Emelec",595,795,200,0x000B46FF,0x000CB80E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109180,"Barcelona (ECU)","Barcelona (ECU)","","",597,796,199,0x000B4896,0x000CB8D6,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109188,"Caracas FC","Caracas FC","Caracas","Caracas",598,797,199,0x000B4948,0x000CB988,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
109189,"Estudiantes de Mérida FC","Estudiantes de Mérida FC","Estudiantes de Mérida","Estudiantes de Mérida",599,798,199,0x000B4A32,0x000CBA6A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
114804,"Haverfordwest County","Haverfordwest County","Haverfordwest","Haverfordwest",602,805,203,0x000B4CD0,0x000CC10E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
114819,"Nejmeh","Nejmeh","Nejmeh","Nejmeh",603,806,203,0x000B4D77,0x000CC1B5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
114947,"Homentmen","Homentmen","Homentmen","Homentmen",604,807,203,0x000B4E2A,0x000CC268,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
116204,"Club Deportivo Pachuca","Club Deportivo Pachuca","Pachuca","Pachuca",608,812,204,0x000B515D,0x000CC6B4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120064,"CD Unión Española","CD Unión Española","Unión Española","Unión Española",610,816,206,0x000B52DF,0x000CC9D3,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120286,"Shooting Stars SC of Ibadan","Shooting Stars SC of Ibadan","Shooting Stars","Shooting Stars",612,817,205,0x000B54A1,0x000CCAC5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120783,"FK Smederevo","FK Smederevo","Smederevo","Smederevo",613,820,207,0x000B559D,0x000CCD7A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120936,"Envigado FC","Envigado FC","Envigado","Envigado",615,821,206,0x000B5738,0x000CCE3C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120966,"CD Espoli","CD Espoli","Espoli","Espoli",619,822,203,0x000B5A55,0x000CCEEC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120979,"CS Deportivo Cuenca","CS Deportivo Cuenca","Deportivo Cuenca","Deportivo Cuenca",621,823,202,0x000B5BFB,0x000CCFBA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
120991,"C Oriente Petrolero","C Oriente Petrolero","Oriente Petrolero","Oriente Petrolero",622,824,202,0x000B5CD3,0x000CD08A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
121002,"C Deportivo ItalChacao","C Deportivo ItalChacao","Deportivo ItalChacao","Deportivo ItalChacao",625,825,200,0x000B5F3F,0x000CD16E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
121181,"VFC Plauen","VFC Plauen","Plauen","Plauen",626,827,201,0x000B5FF1,0x000CD2BA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
121198,"SC Paderborn 07","SC Paderborn 07","Paderborn","Paderborn",627,830,203,0x000B60B7,0x000CD50C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
121219,"VfR Aalen","VfR Aalen","Aalen","Aalen",628,832,204,0x000B6169,0x000CD69F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
121267,"FC Levadia Tallinn","FC Levadia Tallinn","Levadia","Levadia",631,833,202,0x000B6429,0x000CD79B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
123004,"South Melbourne","South Melbourne","South Melbourne","South Melbourne",632,836,204,0x000B64F5,0x000CDA25,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
123009,"Wollongong Wolves","Wollongong Wolves","Wollongong Wolves","Wollongong Wolves",633,837,204,0x000B65C9,0x000CDB01,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
127787,"FK Qarabag-Azersun Aqdam","FK Qarabag-Azersun Aqdam","Qarabag","Qarabag",634,839,205,0x000B6681,0x000CDCAF,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
128051,"Liaoning Zhongyu","Liaoning Zhongyu","Liaoning","Liaoning",635,842,207,0x000B6776,0x000CDF6A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
129657,"AO Aigaleo","AO Aigaleo","Aigaleo","Aigaleo",636,845,209,0x000B6834,0x000CE1CE,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
129829,"NK Kamen Ingrad","NK Kamen Ingrad","Kamen Ingrad","Kamen Ingrad",638,846,208,0x000B6A0C,0x000CE2BD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130035,"Central United","Central United","Central Utd","Central Utd",639,847,208,0x000B6ACA,0x000CE377,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130041,"Napier City Rovers AFC","Napier City Rovers AFC","Napier City","Napier City",640,848,208,0x000B6B98,0x000CE441,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130058,"Nadi","Nadi","Nadi","Nadi",641,850,209,0x000B6C30,0x000CE573,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130067,"Tafea","Tafea","Tafea","Tafea",642,851,209,0x000B6CBE,0x000CE601,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130366,"Çaykur Rizespor","Çaykur Rizespor","Ç. Rizespor","Ç. Rizespor",644,853,209,0x000B6E62,0x000CE771,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130497,"Saturn Moskovskaya Oblast","Saturn Moskovskaya Oblast","Saturn","Saturn",645,855,210,0x000B6F76,0x000CE94A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130498,"Torpedo Moscow","Torpedo Moscow","Torpedo Moscow","Torpedo Moscow",646,856,210,0x000B709F,0x000CEA73,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130509,"Rubin Kazan","Rubin Kazan","Rubin","Rubin",647,857,210,0x000B7195,0x000CEB80,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130510,"FC Shinnik Yaroslavl","FC Shinnik Yaroslavl","Shinnik","Shinnik",648,858,210,0x000B72A0,0x000CEC93,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130525,"FC Khimki","FC Khimki","Khimki","Khimki",649,859,210,0x000B736D,0x000CED60,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130592,"Nisa Ashkhabad","Nisa Ashkhabad","Nisa","Nisa",650,860,210,0x000B7420,0x000CEE13,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130637,"East Bengal Club","East Bengal Club","East Bengal","East Bengal",651,862,211,0x000B74EB,0x000CEFC1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130763,"Wits University","Wits University","Wits","Wits",652,863,211,0x000B759E,0x000CF074,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130775,"Busan I.cons","Busan I.cons","Busan","Busan",653,864,211,0x000B7658,0x000CF136,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130776,"Chonbuk Hyundai Motors","Chonbuk Hyundai Motors","Chonbuk","Chonbuk",654,865,211,0x000B7722,0x000CF200,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130777,"FC Seoul","FC Seoul","Seoul","Seoul",655,866,211,0x000B77DC,0x000CF2C2,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130782,"CD Everton de Viña del Mar","CD Everton de Viña del Mar","Everton (CHI)","Everton (CHI)",656,867,211,0x000B78BA,0x000CF3A2,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130799,"Club Tiburones Rojos de Veracruz","Club Tiburones Rojos de Veracruz","Veracruz","Veracruz",657,868,211,0x000B79C1,0x000CF4B5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130802,"CA Bucaramanga","CA Bucaramanga","Bucaramanga","Bucaramanga",658,869,211,0x000B7A7B,0x000CF56F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130820,"Wil","Wil","","",659,872,213,0x000B7B23,0x000CF7A4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130852,"Tacuarembó FC","Tacuarembó FC","Tacuarembó","Tacuarembó",660,877,217,0x000B7BD9,0x000CFB48,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130869,"Metalurg Donetsk","Metalurg Donetsk","Metalurg Donetsk","Metalurg Donetsk",662,879,217,0x000B7D81,0x000CFD10,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130870,"Illichivets Mariupol","Illichivets Mariupol","Illichivets","Illichivets",663,880,217,0x000B7E6A,0x000CFE20,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130871,"FK ZTS Dubnica nad Vahom","FK ZTS Dubnica nad Vahom","Dubnica","Dubnica",664,881,217,0x000B7F30,0x000CFEEE,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
130875,"BATE Borisov","BATE Borisov","BATE","BATE",665,884,219,0x000B8007,0x000D0174,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131135,"Changchun Yatai","Changchun Yatai","Changchun","Changchun",668,887,219,0x000B8229,0x000D040C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131246,"Nakivubo Villa SC","Nakivubo Villa SC","SC Villa","SC Villa",670,888,218,0x000B83A1,0x000D04B8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131249,"ASC Bouaké","ASC Bouaké","ASC Bouaké","ASC Bouaké",671,889,218,0x000B844A,0x000D0561,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131250,"SC Simba","SC Simba","Simba","Simba",672,890,218,0x000B84DE,0x000D05F5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131252,"Bendel Insurance FC","Bendel Insurance FC","Insurance","Insurance",673,891,218,0x000B859E,0x000D06B5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131255,"Etoile Sportive du Sahel","Etoile Sportive du Sahel","Etoile du Sahel","Etoile du Sahel",674,892,218,0x000B8684,0x000D079B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131256,"AS Kaloum Star","AS Kaloum Star","AS Kaloum Star","AS Kaloum Star",675,893,218,0x000B8736,0x000D084D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131258,"Kawkab Athletic Club de Marrakech","Kawkab Athletic Club de Marrakech","KAC Marrakech","KAC Marrakech",676,894,218,0x000B881A,0x000D0931,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131261,"ASC Jeanne d Arc","ASC Jeanne d Arc","Jeanne d'Arc","Jeanne d'Arc",677,895,218,0x000B88E2,0x000D09F9,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131264,"Oryx Douala","Oryx Douala","Oryx Douala","Oryx Douala",678,896,218,0x000B8988,0x000D0A9F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131266,"Stade Malien de Bamako","Stade Malien de Bamako","Stade Malien","Stade Malien",679,897,218,0x000B8A5C,0x000D0B73,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
131267,"Goldfields Obuasi SC","Goldfields Obuasi SC","Goldfields","Goldfields",680,898,218,0x000B8B20,0x000D0C37,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
133235,"Matáv-Sopron","Matáv-Sopron","Sopron","Sopron",681,901,220,0x000B8BCC,0x000D0E59,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
133678,"Happy Valley Athletic","Happy Valley Athletic","Happy Valley","Happy Valley",682,903,221,0x000B8CB3,0x000D1017,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
134900,"Krung Thai Bank","Krung Thai Bank","KTB","KTB",684,905,221,0x000B8E36,0x000D119C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
134910,"Bangkok Bank Limited","Bangkok Bank Limited","Bangkok Bank","Bangkok Bank",685,906,221,0x000B8F0E,0x000D1274,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
134919,"BEC Tero-Sasana","BEC Tero-Sasana","BEC","BEC",686,907,221,0x000B8FCA,0x000D1330,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135214,"Al Quwa Al Jawiya","Al Quwa Al Jawiya","Al Quwa Al Jawiya","Al Quwa Al Jawiya",687,908,221,0x000B909E,0x000D1404,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135215,"Al Zawra'a","Al Zawra'a","Al Zawra'a","Al Zawra'a",688,909,221,0x000B9156,0x000D14BC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135217,"Al Talaba","Al Talaba","Al Talaba","Al Talaba",689,910,221,0x000B920A,0x000D1570,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135245,"Al Arabi (KUW)","Al Arabi (KUW)","Al Arabi (KUW)","Al Arabi (KUW)",690,911,221,0x000B92C3,0x000D1629,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135246,"Al Kuwait","Al Kuwait","Al Kuwait","Al Kuwait",691,912,221,0x000B936F,0x000D16D5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135247,"Al Qadisiyah (KUW)","Al Qadisiyah (KUW)","Al Qadisiyah (KUW)","Al Qadisiyah (KUW)",692,913,221,0x000B943F,0x000D17A5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135249,"Kazma","Kazma","Kazma","Kazma",693,914,221,0x000B94E2,0x000D1848,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135250,"Salimiya","Salimiya","Salimiya","Salimiya",694,915,221,0x000B9583,0x000D18E9,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135253,"Al Faysali (JOR)","Al Faysali (JOR)","Faysali (JOR)","Faysali (JOR)",695,916,221,0x000B9646,0x000D19AC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135305,"Al Shabab (KUW)","Al Shabab (KUW)","Al Shabab (KUW)","Al Shabab (KUW)",696,917,221,0x000B970A,0x000D1A70,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135327,"Sur","Sur","Sur","Sur",697,918,221,0x000B9797,0x000D1AFD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135329,"Dhofar","Dhofar","Dhofar","Dhofar",698,919,221,0x000B9830,0x000D1B96,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135331,"Al Nassr (OMA)","Al Nassr (OMA)","Al Nassr (OMA)","Al Nassr (OMA)",699,920,221,0x000B98E9,0x000D1C4F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135346,"Valencia (MDV)","Valencia (MDV)","","",700,922,222,0x000B99AF,0x000D1DEF,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135362,"Negeri Sembilan","Negeri Sembilan","N. Sembilan","N. Sembilan",701,923,222,0x000B9A6B,0x000D1EAB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135382,"Perak","Perak","Perak","Perak",702,925,223,0x000B9B0F,0x000D1FF6,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135388,"Fanja","Fanja","Fanja","Fanja",703,926,223,0x000B9BA4,0x000D208B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135399,"Al Wahda Sana'a","Al Wahda Sana'a","Al Wahda Sana'a","Al Wahda Sana'a",704,927,223,0x000B9C61,0x000D2148,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
135405,"Al Sha'ab Ibb","Al Sha'ab Ibb","Al Sha'ab Ibb","Al Sha'ab Ibb",705,928,223,0x000B9D0F,0x000D21F6,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
