club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
872,301354,0x000C35CC,189,255,255,"AD São Caetano","São Caetano",800088,54,135,HIGH
873,301356,0x000C36A6,189,255,255,"São José (SP)","",800336,54,105,HIGH
874,301357,0x000C3768,189,255,255,"GE Sãocarlense","Sãocarlense",800508,46,105,HIGH
875,301359,0x000C386A,189,255,255,"União A Barbarense FC","União Barbarense",800726,62,105,HIGH
876,301361,0x000C3938,189,255,255,"Astro (BA)","",800984,70,105,HIGH
877,301363,0x000C39EA,189,255,255,"EC Galícia","Galícia",801166,46,105,HIGH
878,301364,0x000C3AAE,189,255,255,"Bom Jesús (GO)","",801374,46,105,HIGH
879,301367,0x000C3B74,189,255,255,"AE Jataiense","Jataiense",801544,54,105,HIGH
880,301370,0x000C3C2A,189,255,255,"Cascavel CR","Cascavel",801738,46,105,HIGH
881,301373,0x000C3CFC,189,255,255,"SE Matsubara","Matsubara",801920,70,105,HIGH
882,301374,0x000C3DAE,189,255,255,"Surubim FC","Surubim",802130,46,105,HIGH
883,301377,0x000C3E7A,189,255,255,"Guarani de Palhoça","",802338,46,105,HIGH
884,301380,0x000C3F42,189,255,255,"Tiradentes (SC)","",802544,46,105,HIGH
885,301526,0x000C3FF6,189,255,255,"Berga (MT)","",802734,46,105,HIGH
886,301919,0x000C40B0,189,255,255,"Barreiras EC","Barreiras",802892,46,105,HIGH
887,302108,0x000C41B2,4294967295,255,255,"Estrela do Norte FC","Estrela do Norte",803106,62,105,HIGH
888,302139,0x000C426C,4294967295,255,255,"AA das Palmeiras","AA das Palmeiras",803336,24,105,HIGH
889,302141,0x000C431A,189,255,255,"Novorizontino","Novorizontino",803522,24,105,HIGH
890,302142,0x000C43E6,189,255,255,"São Bento (SP)","",803726,54,105,HIGH
891,302143,0x000C44B4,189,255,255,"Goytacaz FC","Goytacaz",803900,70,105,HIGH
892,302144,0x000C4582,4294967295,255,255,"Ferroviária (SP)","",804142,46,105,HIGH
893,302146,0x000C4644,4294967295,255,255,"Americano Paulista","Americano Paulista",804312,24,105,HIGH
894,302148,0x000C46E2,189,255,255,"Paissandu","Paissandu",804506,24,105,HIGH
895,303009,0x000C4794,189,255,255,"Joaçaba AC","Joaçaba",804664,46,105,HIGH
896,303010,0x000C4842,189,255,255,"Capela EC","Capela",804842,46,105,HIGH
897,303012,0x000C4950,189,255,255,"SE São José (AP)","São José (AP)",805044,86,105,HIGH
898,303013,0x000C4A26,189,255,255,"América FC (PE)","América (PE)",805286,62,105,HIGH
899,303014,0x000C4AE0,189,255,255,"AD Cabense","Cabense",805500,54,105,HIGH
900,303016,0x000C4BA6,189,255,255,"Santa Helena EC","Santa Helena",805686,46,105,HIGH
901,303018,0x000C4C72,189,255,255,"CRA Catalano","CRAC",805912,46,105,HIGH
902,303020,0x000C4D3E,189,255,255,"Grêmio E Maringá","Grêmio Maringá",806088,46,105,HIGH
903,303022,0x000C4E20,189,255,255,"Iraty SC","Iraty",806332,62,105,HIGH
904,303612,0x000C4ED6,189,255,255,"EC Noroeste","Noroeste",806518,46,105,HIGH
905,303614,0x000C4F96,194,255,255,"Jaboticabal A","Jaboticabal",806700,46,105,HIGH
906,303815,0x000C5040,194,255,255,"CFBC Melgar","Melgar",806892,38,105,HIGH
907,303816,0x000C50F8,189,255,255,"C Sport Boys A","Sport Boys",807062,38,105,HIGH
908,303861,0x000C5202,189,255,255,"Bandeirante (DF)","",807310,78,105,HIGH
909,303902,0x000C5308,189,255,255,"SC Corinthians Alagoano","Corinthians (AL)",807552,46,105,HIGH
910,304422,0x000C53D2,192,255,255,"Nacional AC (SP)","Nacional (SP)",807774,46,105,HIGH
911,308091,0x000C5483,188,255,255,"SD Aucas","Aucas",807991,38,105,HIGH
912,308094,0x000C553B,188,255,255,"C Real Potosí","Real Potosí",808153,38,105,HIGH
913,308099,0x000C560F,188,255,255,"C Mariscal Braun","Mariscal Braun",808337,54,105,HIGH
914,308100,0x000C56CF,188,255,255,"C Unión Central","Unión Central",808549,38,105,HIGH
915,308102,0x000C57B7,194,255,255,"C Independiente Petrolero","Independiente Petrolero",808741,38,105,HIGH
916,308104,0x000C5883,194,255,255,"C Alianza Atlético","Alianza Atlético",808973,38,105,HIGH
917,308107,0x000C593B,189,255,255,"ADFPC Cienciano","Cienciano",809177,38,105,HIGH
918,308183,0x000C5A2F,189,255,255,"Flamengo (PI)","",809425,62,105,HIGH
919,308236,0x000C5AFD,104,255,255,"Brasil de Farroupilha","",809631,46,105,HIGH
920,308255,0x000C5BC3,112,255,255,"CD Cobán Imperial","Cobán Imperial",809811,38,105,HIGH
921,308261,0x000C5CA9,112,255,255,"Atlético Nacional (PAN)","",810055,46,105,HIGH
922,308263,0x000C5D63,112,255,255,"CD Arabe Unido","Arabe Unido",810239,38,105,HIGH
923,308266,0x000C5E11,112,255,255,"Chiriquí FC","Chiriquí",810425,38,105,HIGH
924,308267,0x000C5EDF,112,255,255,"Panamá Viejo FC","Panamá Viejo",810599,54,105,HIGH
925,308268,0x000C5FB5,112,255,255,"San Francisco (PAN)","",810843,46,105,HIGH
926,308271,0x000C6089,112,255,255,"C Sporting Coclé","Sporting Coclé",811019,54,105,HIGH
927,308272,0x000C613B,107,255,255,"Tauro FC","Tauro",811231,54,105,HIGH
928,308276,0x000C61F1,107,255,255,"CD Marathón","Marathón",811409,46,105,HIGH
929,308277,0x000C62AB,107,255,255,"CD Motagua","Motagua",811591,54,105,HIGH
930,308279,0x000C6365,107,255,255,"Platense (HON)","",811805,38,105,HIGH
931,308280,0x000C641F,189,255,255,"Victoria (HON)","",811991,38,105,HIGH
932,308384,0x000C650D,191,255,255,"América FC (AM)","América (AM)",812149,86,105,HIGH
933,308516,0x000C65EE,189,255,255,"Deportivo Pereira FC","Deportivo Pereira",812402,38,105,HIGH
934,308628,0x000C66D4,189,255,255,"EC Novo Hamburgo","Novo Hamburgo",812640,46,105,HIGH
935,308938,0x000C678E,189,255,255,"AE Araçatuba","Araçatuba",812842,46,105,HIGH
936,308939,0x000C6868,189,255,255,"Águia de Marabá FC","Águia de Marabá",813028,54,105,HIGH
937,308940,0x000C691A,189,255,255,"Carajás EC","Carajás",813246,46,105,HIGH
938,308941,0x000C69E0,189,255,255,"Santa Rosa EC","Santa Rosa",813424,54,105,HIGH
939,308942,0x000C6AC6,189,255,255,"São Francisco FC (PA)","São Francisco (PA)",813622,54,105,HIGH
940,308943,0x000C6BA8,189,255,255,"São Raimundo EC (PA)","São Raimundo (PA)",813852,54,105,HIGH
941,308944,0x000C6C7C,189,255,255,"São Paulo (RS)","",814108,62,105,HIGH
942,308945,0x000C6D4C,189,255,255,"Sport Belém C","Sport Belém",814290,62,105,HIGH
943,308946,0x000C6E14,189,255,255,"Tiradentes (PA)","",814530,46,105,HIGH
944,308947,0x000C6EBE,189,255,255,"Vênus AC","Vênus",814698,46,105,HIGH
945,309137,0x000C6F86,189,255,255,"Boavista (RJ)","",814896,54,105,HIGH
946,309138,0x000C7044,189,255,255,"Bonsucesso FC","Bonsucesso",815068,46,105,HIGH
947,309139,0x000C7120,189,255,255,"Grêmio E Inhumense","Grêmio Inhumense",815258,54,105,HIGH
948,309140,0x000C71EE,189,255,255,"Novo Horizonte FC","Novo Horizonte",815478,46,105,HIGH
949,309141,0x000C72A4,189,255,255,"Real (GO)","",815702,54,105,HIGH
950,309142,0x000C7378,189,255,255,"SE Internacional","Inter de Lages",815866,54,105,HIGH
951,309143,0x000C7470,189,255,255,"Náutico (RR)","",816132,78,105,HIGH
952,309144,0x000C754E,189,255,255,"Progresso (RR)","",816358,70,105,HIGH
953,309145,0x000C7646,189,255,255,"A Roraima C","Roraima",816576,86,105,HIGH
954,309146,0x000C774C,191,255,255,"São Raimundo EC (RR)","São Raimundo (RR)",816824,62,105,HIGH
955,309345,0x000C781E,191,255,255,"Alianza Petrolera AS","Alianza Petrolera",817058,38,105,HIGH
956,309346,0x000C78EC,189,255,255,"CN Cúcuta Deportivo","Cúcuta Deportivo",817268,38,105,HIGH
957,309358,0x000C79A2,189,255,255,"Murici FC","Murici",817474,54,105,HIGH
958,309361,0x000C7A64,189,255,255,"SC Penedense","Penedense",817656,54,105,HIGH
959,309614,0x000C7B3C,189,255,255,"Centro Limoeirense","Centro Limoeirense",817850,46,105,HIGH
960,309616,0x000C7BF8,189,255,255,"A Garanhuense A","AGA",818066,54,105,HIGH
961,309618,0x000C7CC2,189,255,255,"Guajará EC","Guajará",818254,70,105,HIGH
962,309619,0x000C7DB4,189,255,255,"SE União Cacoalense","União Cacoalense",818484,46,105,HIGH
963,309621,0x000C7E90,189,255,255,"Itabaiana Coritiba EC","Coritiba (SE)",818698,54,105,HIGH
964,309622,0x000C7F4E,189,255,255,"AC Lagartense","Lagartense",818918,46,105,HIGH
965,309624,0x000C8018,189,255,255,"Gurupi EC","Gurupi",819136,46,105,HIGH
966,309626,0x000C80EA,189,255,255,"Intercap EC","Intercap",819338,46,105,HIGH
967,309628,0x000C81B2,189,255,255,"AEC Baraúnas","Baraúnas",819520,62,105,HIGH
968,309629,0x000C82A6,189,255,255,"Coríntians (RN)","",819788,54,105,HIGH
969,309631,0x000C8368,189,255,255,"SE Pauferrense","Pauferrense",819964,46,105,HIGH
970,309633,0x000C8408,189,255,255,"ASSU","ASSU",820158,46,105,HIGH
971,309635,0x000C84EE,189,255,255,"São Gonçalo FC","São Gonçalo",820354,46,105,HIGH
972,309637,0x000C85C0,189,255,255,"Andirá EC","Andirá",820576,54,105,HIGH
973,309638,0x000C86BC,189,255,255,"C Atlético Acreano","Atlético Acreano",820758,86,105,HIGH
974,309639,0x000C8796,189,255,255,"Mazagão AC","Mazagão",821010,86,105,HIGH
975,309640,0x000C886C,189,255,255,"Piauí EC","Piauí",821256,62,105,HIGH
976,309641,0x000C8916,189,255,255,"Sousa EC","Sousa",821442,46,105,HIGH
977,309643,0x000C89F6,189,255,255,"Auto Esporte C (PB)","Auto Esporte (PB)",821612,54,105,HIGH
978,309644,0x000C8ABA,189,255,255,"Mixto (MT)","",821858,62,105,HIGH
979,309646,0x000C8B6E,189,255,255,"Misto (MS)","",822054,46,105,HIGH
980,309648,0x000C8C3C,189,255,255,"SE Nova Andradina","Nova Andradina",822212,46,105,HIGH
981,309650,0x000C8D14,189,255,255,"A Clíper C","Clíper",822418,86,105,HIGH
982,309651,0x000C8DE2,189,255,255,"Nacional Fast Club","Fast Club",822634,54,105,HIGH
983,309652,0x000C8EC8,189,255,255,"Libermorro FC","Libermorro",822840,86,105,HIGH
984,309653,0x000C8FB2,189,255,255,"Sul América EC","Sul América",823070,86,105,HIGH
985,309654,0x000C906C,189,255,255,"Bacabal EC","Bacabal",823304,54,105,HIGH
986,309656,0x000C9142,189,255,255,"Americano FC (MA)","Americano (MA)",823490,54,105,HIGH
987,309670,0x000C941B,189,255,255,"Brasiliense FC","Brasiliense",824199,86,135,HIGH
988,309673,0x000C94E7,189,255,255,"Bandeirante (SP)","",824467,46,105,HIGH
989,309735,0x000C95AF,4294967295,255,255,"Grêmio E Bagé","Grêmio Bagé",824637,54,105,HIGH
990,309736,0x000C965D,4294967295,255,255,"Cruzeiro (RS)","Cruzeiro (RS)",824837,24,105,HIGH
991,309737,0x000C970F,4294967295,255,255,"Americano (RS)","Americano (RS)",825011,24,105,HIGH
992,309738,0x000C97CD,189,255,255,"9 Reg. Infantaria","9 Reg. Infantaria",825189,24,105,HIGH
993,309739,0x000C98A7,189,255,255,"Grêmio FB Santanense","Grêmio Santanense",825379,46,105,HIGH
994,309740,0x000C997F,4294967295,255,255,"FBC Riograndense","Riograndense",825597,62,105,HIGH
995,309741,0x000C9A19,4294967295,255,255,"Floriano","Floriano",825813,24,105,HIGH
996,309743,0x000C9AC3,189,255,255,"Hercílio Luz","Hercílio Luz",825967,24,105,HIGH
997,309744,0x000C9B83,4294967295,255,255,"Caxias (SC)","",826161,54,105,HIGH
998,309745,0x000C9C31,4294967295,255,255,"Operário (SC)","Operário (SC)",826329,24,105,HIGH
999,309746,0x000C9CDB,4294967295,255,255,"São Salvador","São Salvador",826503,24,105,HIGH
1000,309747,0x000C9D89,4294967295,255,255,"Santos Dumont","Santos Dumont",826673,24,105,HIGH
1001,309748,0x000C9E4B,4294967295,255,255,"Internacional (BA)","Internacional (BA)",826847,24,105,HIGH
1002,309749,0x000C9EE9,189,255,255,"República","República",827041,24,105,HIGH
1003,309750,0x000C9FB3,189,255,255,"EC Ypiranga (BA)","Ypiranga (BA)",827199,46,105,HIGH
1004,309751,0x000CA07B,4294967295,255,255,"Botafogo (BA)","",827429,54,105,HIGH
1005,309752,0x000CA121,4294967295,255,255,"AA da Bahia","AA da Bahia",827601,24,105,HIGH
1006,309753,0x000CA1D7,4294967295,255,255,"Baiano de Tênis","Baiano de Tênis",827767,24,105,HIGH
1007,309754,0x000CA271,4294967295,255,255,"Perdigão","Perdigão",827949,24,105,HIGH
1008,309755,0x000CA31B,4294967295,255,255,"Guarany (BA)","Guarany (BA)",828103,24,105,HIGH
1009,309756,0x000CA3C1,4294967295,255,255,"Paula Ramos","Paula Ramos",828273,24,105,HIGH
1010,309757,0x000CA487,4294967295,255,255,"América Catarinense","América Catarinense",828439,24,105,HIGH
1011,309758,0x000CA541,189,255,255,"Ferroviário (SC)","Ferroviário (SC)",828637,24,105,HIGH
1012,309759,0x000CA5F3,4294967295,255,255,"AD Leônico","Leônico",828823,46,105,HIGH
1013,309760,0x000CA67D,4294967295,255,255,"Yale","Yale",829001,24,105,HIGH
1014,309761,0x000CA713,4294967295,255,255,"Olimpic","Olimpic",829139,24,105,HIGH
1015,309762,0x000CA7B9,4294967295,255,255,"Siderúrgica","Siderúrgica",829289,24,105,HIGH
1016,309764,0x000CA857,4294967295,255,255,"Externato","Externato",829455,24,105,HIGH
1017,309765,0x000CA901,4294967295,255,255,"Lauro Müller","Lauro Müller",829613,24,105,HIGH
1018,309766,0x000CA9CB,4294967295,255,255,"Atlético Catarinense","Atlético Catarinense",829783,24,105,HIGH
1019,309767,0x000CAA51,4294967295,255,255,"CIP","CIP",829985,24,105,HIGH
1020,309768,0x000CAAFF,4294967295,255,255,"Ypiranga (SC)","Ypiranga (SC)",830119,24,105,HIGH
1021,309769,0x000CAB99,189,255,255,"Metropol","Metropol",830293,24,105,HIGH
1022,309770,0x000CAC6B,189,255,255,"CA Carlos Renaux","Carlos Renaux",830447,54,105,HIGH
1023,309771,0x000CAD2B,4294967295,255,255,"Flamengo (PE)","",830685,46,105,HIGH
1024,309772,0x000CADB9,4294967295,255,255,"Torre","Torre",830849,24,105,HIGH
1025,309773,0x000CAE53,4294967295,255,255,"Tramways","Tramways",830991,24,105,HIGH
1026,309774,0x000CAEDD,4294967295,255,255,"Íris","Íris",831145,24,105,HIGH
1027,309775,0x000CAF77,4294967295,255,255,"Varzeano","Varzeano",831283,24,105,HIGH
1028,309776,0x000CB029,4294967295,255,255,"Pinheiros (PR)","Pinheiros (PR)",831437,24,105,HIGH
1029,309777,0x000CB0D7,4294967295,255,255,"Colorado (PR)","Colorado (PR)",831615,24,105,HIGH
1030,309778,0x000CB179,4294967295,255,255,"Água Verde","Água Verde",831789,24,105,HIGH
1031,309780,0x000CB23B,4294967295,255,255,"Internacional (PR)","Internacional (PR)",831951,24,105,HIGH
1032,309781,0x000CB2D5,4294967295,255,255,"Britânia","Britânia",832145,24,105,HIGH
1033,309782,0x000CB397,4294967295,255,255,"América Paranaense","América Paranaense",832299,24,105,HIGH
1034,309783,0x000CB44D,4294967295,255,255,"Palestra Itália","Palestra Itália",832493,24,105,HIGH
1035,309784,0x000CB507,4294967295,255,255,"Ferroviário (PR)","Ferroviário (PR)",832675,24,105,HIGH
1036,309785,0x000CB5B1,189,255,255,"Monte Alegre","Monte Alegre",832861,24,105,HIGH
1037,309786,0x000CB67F,4294967295,255,255,"EC Comercial (PR)","Comercial (PR)",833031,46,105,HIGH
1038,310299,0x000CB72D,4294967295,255,255,"Olímpico (SC)","Olímpico (SC)",833237,24,105,HIGH
1039,310351,0x000CB7EF,189,255,255,"Internacional (SC)","Internacional (SC)",833411,24,105,HIGH
1040,310357,0x000CB8C1,189,255,255,"EC XV de Novembro de Jaú","XV de Jaú",833605,46,105,HIGH
1041,310384,0x000CB97F,189,255,255,"AA São Mateus","São Mateus",833815,46,105,HIGH
1042,310389,0x000CBA51,189,255,255,"Alegrense FC","Alegrense",834021,54,105,HIGH
1043,310392,0x000CBB0B,189,255,255,"CT Uniclinic","Uniclinic",834215,46,105,HIGH
1044,310636,0x000CBBC9,189,255,255,"Boa Viagem EC","Boa Viagem",834401,46,105,HIGH
1045,310639,0x000CBC7B,189,255,255,"Itapajé FC","Itapajé",834591,46,105,HIGH
1046,310642,0x000CBD41,189,255,255,"Guarany de Sobral","",834795,46,105,HIGH
1047,310645,0x000CBE09,189,255,255,"Tiradentes (CE)","",834999,46,105,HIGH
1048,310700,0x000CBECB,189,255,255,"Ituiutaba EC","Ituiutaba",835167,54,105,HIGH
1049,310898,0x000CBF85,189,255,255,"Uberaba SC","Uberaba",835361,54,105,HIGH
1050,310899,0x000CC057,189,255,255,"Nacional FC (MG)","Nacional (MG)",835547,54,105,HIGH
1051,310900,0x000CC105,189,255,255,"Social FC","Social",835757,46,105,HIGH
1052,310901,0x000CC1CB,189,255,255,"CA Patrocinense","Patrocinense",835931,46,105,HIGH
1053,310902,0x000CC2C3,189,255,255,"Atlético C de Três Corações","Atlético de Três Corações",836129,46,105,HIGH
1054,310903,0x000CC3A1,189,255,255,"América FC de Alfenas","América de Alfenas",836377,46,105,HIGH
1055,310904,0x000CC457,189,255,255,"AD Ateneu","Ateneu",836599,54,105,HIGH
1056,310905,0x000CC51F,189,255,255,"S Esportiva Guaxupé","Esportiva",836781,46,105,HIGH
1057,310908,0x000CC5ED,189,255,255,"SC Parnamirim","Parnamirim",836981,62,105,HIGH
1058,311000,0x000CC6B7,189,255,255,"Ceilândia EC","Ceilândia",837187,62,105,HIGH
1059,311002,0x000CC761,189,255,255,"CR Guará","Guará",837389,46,105,HIGH
1060,311004,0x000CC81F,189,255,255,"Sobradinho EC","Sobradinho",837559,46,105,HIGH
1061,311020,0x000CC8F3,189,255,255,"Flamengo (SP)","",837797,46,105,HIGH
1062,311022,0x000CC99D,189,255,255,"Garça FC","Garça",837961,46,105,HIGH
1063,311024,0x000CCA77,189,255,255,"Independente (SP)","",838169,54,105,HIGH
1064,311026,0x000CCD14,189,255,255,"Marília AC","Marília",838840,46,135,HIGH
1065,311028,0x000CCDBE,189,255,255,"Oeste FC","Oeste",839018,46,105,HIGH
1066,311030,0x000CCE9E,189,255,255,"C Atlético Sorocaba","Atlético Sorocaba",839188,54,105,HIGH
1067,311032,0x000CCF72,189,255,255,"União Mogi das Cruzes FC","União Mogi",839412,46,105,HIGH
1068,311034,0x000CD038,189,255,255,"CA Taquaritinga","Taquaritinga",839624,46,105,HIGH
1069,311036,0x000CD0EA,189,255,255,"EC Taubaté","Taubaté",839822,46,105,HIGH
1070,311038,0x000CD1AC,189,255,255,"EC Palmeirense","Palmeirense",840000,46,105,HIGH
1071,311040,0x000CD28A,189,255,255,"SE São Gabriel","São Gabriel",840222,46,105,HIGH
1072,311042,0x000CD378,189,255,255,"AA Internacional de Bebedouro","Inter de Bebedouro",840416,46,105,HIGH
1073,311082,0x000CD432,189,255,255,"Cataratas AC","Cataratas",840654,46,105,HIGH
1074,311085,0x000CD4F0,189,255,255,"Copacabana SC","Copacabana",840840,46,105,HIGH
1075,311086,0x000CD5D0,189,255,255,"Operário Ferroviário FC","Operário (PR)",841030,54,105,HIGH
1076,311097,0x000CD69A,189,255,255,"Duquecaxiense FC","Duquecaxiense",841254,46,105,HIGH
1077,311103,0x000CD76C,189,255,255,"CE Arraial do Cabo","Arraial do Cabo",841456,46,105,HIGH
1078,311105,0x000CD822,189,255,255,"Mesquita FC","Mesquita",841666,46,105,HIGH
1079,311107,0x000CD8E4,189,255,255,"Nova Iguaçu FC","Nova Iguaçu",841848,46,135,HIGH
1080,311108,0x000CD9D2,189,255,255,"América FC de Três Rios","América de Três Rios",842042,54,105,HIGH
1081,311110,0x000CDAA4,189,255,255,"Barra da Tijuca FC","Barra da Tijuca",842280,46,105,HIGH
1082,311112,0x000CDB6A,189,255,255,"Canto do Rio FC","Canto do Rio",842490,46,105,HIGH
1083,311113,0x000CDC38,189,255,255,"Entrerriense FC","Entrerriense",842688,54,105,HIGH
1084,311115,0x000CDCFA,189,255,255,"EC Nova Cidade","Nova Cidade",842894,46,105,HIGH
1085,311519,0x000CDDDC,4294967295,255,255,"C Esportivo Passense FC","Esportivo Passense",843088,46,105,HIGH
1086,311841,0x000CDE86,4294967295,255,255,"AA São Bento","AA São Bento",843314,24,105,HIGH
1087,311842,0x000CDF18,4294967295,255,255,"Renner","Renner",843484,24,105,HIGH
1088,311867,0x000CDFBE,4294967295,255,255,"Farroupilha","Farroupilha",843630,24,105,HIGH
1089,311868,0x000CE088,4294967295,255,255,"Guarany de Cachoeira","Guarany de Cachoeira",843796,24,105,HIGH
1090,311869,0x000CE150,4294967295,255,255,"Democrata de Sete Lagoas FC","Democrata SL",843998,24,105,HIGH
1091,311870,0x000CE1E2,189,255,255,"Retiro","Retiro",844198,24,105,HIGH
1092,311949,0x000CE2B4,189,255,255,"AE Caxiense","Caxiense",844372,46,105,HIGH
1093,311951,0x000CE3B8,189,255,255,"Atlético Cajazeirense D","Atlético Cajazeirense",844582,46,105,HIGH
1094,311953,0x000CE472,189,255,255,"Guarabira EC","Guarabira",844814,46,105,HIGH
1095,311955,0x000CE557,189,255,255,"CE Nova Esperança","CENE",845043,46,105,HIGH
1096,311957,0x000CE63D,189,255,255,"Cachoeiro FC","Cachoeiro",845265,54,105,HIGH
1097,311959,0x000CE737,189,255,255,"Palmeiras do Nordeste","",845505,70,105,HIGH
1098,311960,0x000CE7FD,189,255,255,"AE Catuense","Catuense",845725,46,105,HIGH
1099,311962,0x000CE8D7,189,255,255,"Casimiro de Abreu EC","Casimiro de Abreu",845907,46,105,HIGH
1100,311964,0x000CE981,189,255,255,"Ceres FC","Ceres",846125,46,105,HIGH
1101,311968,0x000CEA4B,189,255,255,"Rodoviário Piraí FC","Rodoviário",846295,46,105,HIGH
1102,311970,0x000CEB33,189,255,255,"Sete de Setembro (PE)","",846541,54,105,HIGH
1103,311971,0x000CEBE7,189,255,255,"Macaé EFC","Macaé",846729,54,105,HIGH
1104,311973,0x000CECBF,189,255,255,"Independente (RJ)","",846945,54,105,HIGH
1105,312062,0x000CED85,189,255,255,"Rubro Social EC","Rubro Social",847125,46,105,HIGH
1106,312064,0x000CEE41,4294967295,255,255,"Everest (RJ)","",847349,46,105,HIGH
1107,312292,0x000CEEEF,4294967295,255,255,"Ipiranga (SP)","Ipiranga (SP)",847511,24,105,HIGH
1108,312293,0x000CEFC5,4294967295,255,255,"AA do Mackenzie College","AA do Mackenzie College",847685,24,105,HIGH
1109,312294,0x000CF077,4294967295,255,255,"Campos Elísios","Campos Elísios",847899,24,105,HIGH
1110,312295,0x000CF10D,4294967295,255,255,"Auto EC","Auto EC",848077,24,105,HIGH
1111,312296,0x000CF1A7,4294967295,255,255,"Hespanha","Hespanha",848227,24,105,HIGH
1112,312297,0x000CF239,4294967295,255,255,"Savóia","Savóia",848381,24,105,HIGH
1113,312298,0x000CF2DF,4294967295,255,255,"Jacarezinho","Jacarezinho",848527,24,105,HIGH
1114,312299,0x000CF385,4294967295,255,255,"Cambaraense","Cambaraense",848693,24,105,HIGH
1115,312300,0x000CF427,4294967295,255,255,"Mandaguari","Mandaguari",848859,24,105,HIGH
1116,312301,0x000CF4B9,4294967295,255,255,"Seleto","Seleto",849021,24,105,HIGH
1117,312302,0x000CF563,4294967295,255,255,"Guarani (PR)","Guarani (PR)",849167,24,105,HIGH
1118,312303,0x000CF601,4294967295,255,255,"EC Paraná","EC Paraná",849337,24,105,HIGH
1119,312305,0x000CF6B3,4294967295,255,255,"São Paulo (BA)","São Paulo (BA)",849495,24,105,HIGH
1120,312306,0x000CF76D,4294967295,255,255,"Energia Circular","Energia Circular",849673,24,105,HIGH
1121,312309,0x000CF803,189,255,255,"Mavilis","Mavilis",849859,24,105,HIGH
1122,312324,0x000CF8C1,189,255,255,"Itabuna EC","Itabuna",850013,54,105,HIGH
1123,312326,0x000CF981,4294967295,255,255,"Juventus (SC)","",850227,46,105,HIGH
1124,312327,0x000CFA4B,4294967295,255,255,"Comercial de Joaçaba","Comercial de Joaçaba",850391,24,105,HIGH
1125,312328,0x000CFB09,4294967295,255,255,"Almirante Barroso","Almirante Barroso",850593,24,105,HIGH
1126,312329,0x000CFBB7,4294967295,255,255,"Paysandu (SC)","Paysandu (SC)",850783,24,105,HIGH
1127,312330,0x000CFC65,4294967295,255,255,"Adolfo Konder","Adolfo Konder",850957,24,105,HIGH
1128,312331,0x000CFD0B,4294967295,255,255,"Trabalhista","Trabalhista",851131,24,105,HIGH
1129,312332,0x000CFD95,4294967295,255,255,"Pery","Pery",851297,24,105,HIGH
1130,312333,0x000CFE3F,4294967295,255,255,"Palmeiras BH","Palmeiras BH",851435,24,105,HIGH
1131,312334,0x000CFF05,189,255,255,"Guarani de Alegrete","Guarani de Alegrete",851605,24,105,HIGH
1132,313190,0x000CFFAF,189,255,255,"Barra EC","Barra",851803,46,105,HIGH
1133,313222,0x000D0061,189,255,255,"Cáceres EC","Cáceres",851973,46,105,HIGH
1134,313224,0x000D012B,189,255,255,"CE Dom Bosco","Dom Bosco",852151,62,105,HIGH
1135,313225,0x000D01E5,189,255,255,"CA Sorriso","Sorriso",852353,54,105,HIGH
1136,313227,0x000D02AF,189,255,255,"SE Vila Aurora","Vila Aurora",852539,54,105,HIGH
1137,313228,0x000D0389,189,255,255,"Santa Cruz FC (MT)","Santa Cruz (MT)",852741,54,105,HIGH
1138,313230,0x000D0467,189,255,255,"Riachuelo FC (MS)","Riachuelo (MS)",852959,62,105,HIGH
1139,313232,0x000D0525,189,255,255,"Ponta Porã SE","Ponta Porã",853181,46,105,HIGH
1140,313234,0x000D05EF,189,255,255,"CA Cassilandense","Cassilandense",853371,46,105,HIGH
1141,313236,0x000D06C5,189,255,255,"EC Taveirópolis","Taveirópolis",853573,62,105,HIGH
1142,313238,0x000D079B,189,255,255,"Operário de Dourados","",853815,54,105,HIGH
1143,313239,0x000D0871,189,255,255,"AA das Moreninhas","Moreninhas",854001,62,105,HIGH
1144,313240,0x000D092F,189,255,255,"CA Mundo Novo","Mundo Novo",854215,46,105,HIGH
1145,313242,0x000D09F5,189,255,255,"AD de Senador Guiomard","ADESG",854405,46,105,HIGH
1146,313244,0x000D0AD5,189,255,255,"Juventus (AC)","",854631,78,105,HIGH
1147,313245,0x000D0B8B,189,255,255,"Maracaju AC","Maracaju",854827,46,105,HIGH
1148,313247,0x000D0C51,189,255,255,"Pantanal FC","Pantanal",855009,62,105,HIGH
1149,313248,0x000D0D07,189,255,255,"Ivinhema AC","Ivinhema",855207,46,105,HIGH
1150,313250,0x000D0DCB,189,255,255,"União (MS)","",855411,62,105,HIGH
1151,313251,0x000D0E67,189,255,255,"CSE","CSE",855585,46,105,HIGH
1152,313253,0x000D0F4F,189,255,255,"Amapá C","Amapá",855741,110,105,HIGH
1153,313254,0x000D1011,189,255,255,"CA Cristal","Cristal",855973,62,105,HIGH
1154,313255,0x000D10F1,189,255,255,"Independente (AP)","",856203,62,105,HIGH
1155,313256,0x000D11B7,189,255,255,"Oratório RC","Oratório",856391,62,105,HIGH
1156,313257,0x000D128D,189,255,255,"São Paulo FC (AP)","São Paulo (AP)",856589,54,105,HIGH
1157,313258,0x000D1373,189,255,255,"EC Macapá","Macapá",856803,102,105,HIGH
