club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
888,131246,0x000D04B8,19,255,255,"Nakivubo Villa SC","SC Villa",853090,24,105,HIGH
889,131249,0x000D0561,43,255,255,"ASC Bouaké","ASC Bouaké",853262,31,105,HIGH
890,131250,0x000D05F5,33,255,255,"SC Simba","Simba",853431,24,105,HIGH
891,131252,0x000D06B5,46,255,255,"Bendel Insurance FC","Insurance",853579,38,105,HIGH
892,131255,0x000D079B,17,255,255,"Etoile Sportive du Sahel","Etoile du Sahel",853771,54,105,HIGH
893,131256,0x000D084D,29,255,255,"AS Kaloum Star","AS Kaloum Star",854001,24,105,HIGH
894,131258,0x000D0931,36,255,255,"Kawkab Athletic Club de Marrakech","KAC Marrakech",854179,38,105,HIGH
895,131261,0x000D09F9,6,255,255,"ASC Jeanne d Arc","Jeanne d'Arc",854407,46,105,HIGH
896,131264,0x000D0A9F,26,255,255,"Oryx Douala","Oryx Douala",854607,24,105,HIGH
897,131266,0x000D0B73,16,255,255,"Stade Malien de Bamako","Stade Malien",854773,46,105,HIGH
898,131267,0x000D0C37,137,255,255,"Goldfields Obuasi SC","Goldfields",854985,38,105,HIGH
899,131289,0x000D0D01,156,255,255,"Stare Mesto","Stare Mesto",855191,50,105,HIGH
900,133178,0x000D0DA5,147,255,255,"Marsa","Marsa",855383,46,105,HIGH
901,133235,0x000D0E59,56,255,255,"Matáv-Sopron","Sopron",855547,46,105,HIGH
902,133677,0x000D0F30,56,255,255,"Hong Kong Football Club","HKFC",855732,58,105,HIGH
903,133678,0x000D1017,139,255,255,"Happy Valley Athletic","Happy Valley",855947,62,105,HIGH
904,134732,0x000D10D9,85,255,255,"Braintree Town","Braintree",856177,46,105,HIGH
905,134900,0x000D119C,85,255,255,"Krung Thai Bank","KTB",856367,61,105,HIGH
906,134910,0x000D1274,85,255,255,"Bangkok Bank Limited","Bangkok Bank",856562,54,105,HIGH
907,134919,0x000D1330,60,255,255,"BEC Tero-Sasana","BEC",856778,54,105,HIGH
908,135214,0x000D1404,60,255,255,"Al Quwa Al Jawiya","Al Quwa Al Jawiya",856966,46,105,HIGH
909,135215,0x000D14BC,60,255,255,"Al Zawra'a","Al Zawra'a",857178,46,105,HIGH
910,135217,0x000D1570,65,255,255,"Al Talaba","Al Talaba",857362,46,105,HIGH
911,135245,0x000D1629,65,255,255,"Al Arabi (KUW)","Al Arabi (KUW)",857542,31,105,HIGH
912,135246,0x000D16D5,65,255,255,"Al Kuwait","Al Kuwait",857727,38,105,HIGH
913,135247,0x000D17A5,65,255,255,"Al Qadisiyah (KUW)","Al Qadisiyah (KUW)",857899,38,105,HIGH
914,135249,0x000D1848,65,255,255,"Kazma","Kazma",858107,45,105,HIGH
915,135250,0x000D18E9,62,255,255,"Salimiya","Salimiya",858270,31,105,HIGH
916,135253,0x000D19AC,65,255,255,"Al Faysali (JOR)","Faysali (JOR)",858431,39,105,HIGH
917,135305,0x000D1A70,75,255,255,"Al Shabab (KUW)","Al Shabab (KUW)",858626,38,105,HIGH
918,135327,0x000D1AFD,75,255,255,"Sur","Sur",858822,31,105,HIGH
919,135329,0x000D1B96,75,255,255,"Dhofar","Dhofar",858963,31,105,HIGH
920,135331,0x000D1C4F,76,255,255,"Al Nassr (OMA)","Al Nassr (OMA)",859116,31,105,HIGH
921,135337,0x000D1D29,71,255,255,"Pakistan International Airlines","P.I.A.",859301,46,105,HIGH
922,135346,0x000D1DEF,70,255,255,"Valencia (MDV)","",859551,46,105,HIGH
923,135362,0x000D1EAB,70,255,255,"Negeri Sembilan","N. Sembilan",859717,38,105,HIGH
924,135377,0x000D1F52,70,255,255,"Pahang","Pahang",859905,45,105,HIGH
925,135382,0x000D1FF6,75,255,255,"Perak","Perak",860072,46,105,HIGH
926,135388,0x000D208B,91,255,255,"Fanja","Fanja",860236,31,105,HIGH
927,135399,0x000D2148,91,255,255,"Al Wahda Sana'a","Al Wahda Sana'a",860385,31,105,HIGH
928,135405,0x000D21F6,77,255,255,"Al Sha'ab Ibb","Al Sha'ab Ibb",860574,24,105,HIGH
929,135410,0x000D22AB,4294967295,255,255,"Al Ahli (QAT)","Al Ahli (QAT)",860748,31,105,HIGH
930,135414,0x000D2373,78,255,255,"Al Ittihad (QAT)","Al Ittihad (QAT)",860929,38,105,HIGH
931,135423,0x000D2427,78,255,255,"Al Riyadh","Al Riyadh",861129,46,105,HIGH
932,135427,0x000D24FF,88,255,255,"Al Ittifaq (KSA)","Al Ittifaq (KSA)",861309,54,105,HIGH
933,135430,0x000D25CE,88,255,255,"Al Wahda (UAE)","Al Wahda (UAE)",861525,53,105,HIGH
934,135439,0x000D2672,88,255,255,"Al Wasl","Al Wasl",861732,38,105,HIGH
935,135453,0x000D272B,88,255,255,"Al Arabi (UAE)","Al Arabi (UAE)",861896,31,105,HIGH
936,135455,0x000D27E3,82,255,255,"Al Sharjah","Al Sharjah",862081,46,105,HIGH
937,135471,0x000D28AB,82,255,255,"Al Wahda (SYR)","Al Wahda (SYR)",862265,46,105,HIGH
938,135478,0x000D2973,58,255,255,"Al Jaish (SYR)","Al Jaish (SYR)",862465,46,105,HIGH
939,135494,0x000D2A20,58,255,255,"PSM Makassar","PSM",862665,45,105,HIGH
940,135506,0x000D2AF6,127,255,255,"Petrokimia Putra Gresik","Petrokimia Putra",862838,38,105,HIGH
941,135853,0x000D2BCB,109,255,255,"Racing de Andorra","Racing de Andorra",863052,47,105,HIGH
942,136007,0x000D2C9E,176,255,255,"Club Puebla de la Franja","Puebla",863265,53,105,HIGH
943,136531,0x000D2DB0,172,255,255,"FK Buducnost Banatski Dvor","Buducnost (BD)",863527,45,105,HIGH
944,137917,0x000D2E81,129,255,255,"FC Schaffhausen","Schaffhausen",863750,57,105,HIGH
945,137957,0x000D2F61,164,255,255,"FC Pasching","Pasching",863990,57,105,HIGH
946,138153,0x000D302D,134,255,255,"AS Gaz Metan Medias","Gaz Metan",864188,45,105,HIGH
947,138156,0x000D311B,155,255,255,"Cherno more (Varna)","Cherno more",864397,70,105,HIGH
948,138162,0x000D321F,168,255,255,"FC Belasica Geras Cunev Strumica","Belasica GC",864656,45,105,HIGH
949,138174,0x000D32FB,136,255,255,"Puchov","pȀ瀀",864956,33,105,HIGH
950,138179,0x000D33A1,156,255,255,"AE Paphos","Paphos",865105,38,105,HIGH
951,138209,0x000D3478,157,255,255,"Marsaxlokk","Marsaxlokk",865302,46,105,HIGH
952,138214,0x000D3526,157,255,255,"Nistru Edinet","Nistru Edinet",865486,24,105,HIGH
953,138215,0x000D35E6,157,255,255,"Unisport-Auto Chisinau","Unisport-Auto",865660,24,105,HIGH
954,138216,0x000D36AC,157,255,255,"FCA Victoria Chisinau","Victoria Chisinau",865852,24,105,HIGH
955,138217,0x000D3748,134,255,255,"Ulim Chisinau","Ulim",866050,24,105,HIGH
956,138447,0x000D382C,144,255,255,"Marek (Dupnitsa)","Marek",866216,78,105,HIGH
957,144648,0x000D38FC,127,255,255,"FC Tbilisi","FC Tbilisi",866465,39,105,HIGH
958,144767,0x000D39BF,127,255,255,"Fútbol Club Lusitanos","FC Lusitanos",866642,31,105,HIGH
959,144768,0x000D3A7E,127,255,255,"Fútbol Club Ranger's","FC Ranger's",866837,31,105,HIGH
960,144769,0x000D3B4B,4294967295,255,255,"Sporting d'Escaldes","Sporting d'Escaldes",867028,31,105,HIGH
961,147037,0x000D3BDD,80,255,255,"London","London",867233,24,105,HIGH
962,147055,0x000D3CB6,80,255,255,"Southern All-Star Team","Southern All-Star Team",867379,31,105,HIGH
963,147056,0x000D3D8B,108,255,255,"Central All-Star Team","Central All-Star Team",867596,31,105,HIGH
964,149295,0x000D3E3B,139,255,255,"Portmore United","Portmore Utd",867809,24,105,HIGH
965,151027,0x000D4179,108,255,255,"Milton Keynes Dons","MK Dons",868517,150,105,HIGH
966,151031,0x000D422B,80,255,255,"Village United","Village United",868815,24,105,HIGH
967,200373,0x000D42FD,189,255,255,"Seongnam Ilhwa Chunma","Seongnam",868993,54,105,HIGH
968,301306,0x000D43B7,189,255,255,"Figueirense FC","Figueirense",869203,38,135,HIGH
969,301338,0x000D446D,189,255,255,"Paulista FC","Paulista",869389,46,135,HIGH
970,301354,0x000D4527,192,255,255,"AD São Caetano","São Caetano",869571,38,135,HIGH
971,308091,0x000D45D3,194,255,255,"SD Aucas","Aucas",869767,38,105,HIGH
972,308107,0x000D468B,191,255,255,"ADFPC Cienciano","Cienciano",869929,38,105,HIGH
973,308516,0x000D4767,191,255,255,"Deportivo Pereira FC","Deportivo Pereira",870123,38,105,HIGH
974,309345,0x000D4839,191,255,255,"Alianza Petrolera AS","Alianza Petrolera",870333,38,105,HIGH
975,309346,0x000D4907,189,255,255,"CN Cúcuta Deportivo","Cúcuta Deportivo",870543,38,105,HIGH
976,311026,0x000D49B1,189,255,255,"Marília AC","Marília",870749,38,135,HIGH
977,314909,0x000D4A65,143,255,255,"RS Futebol C","RS Futebol",870919,38,105,HIGH
978,400362,0x000D4B4A,46,255,255,"Ajaccio","Ajaccio",871109,93,105,HIGH
979,401149,0x000D4C29,173,255,255,"Club Africain Tunis","Club Africain",871328,61,105,HIGH
980,450551,0x000D4CED,173,255,255,"Akçaabat Sebatspor","A. Sebatspor",871551,38,105,HIGH
981,454194,0x000D4DAB,89,255,255,"Ankara Demirspor","Ankara D.S.",871747,38,105,HIGH
982,475411,0x000D4E69,165,255,255,"Pakhtakor Toshkent","Pakhtakor",871937,38,105,HIGH
983,477632,0x000D4F43,157,255,255,"Terek Grozny","Terek",872168,45,105,HIGH
984,478105,0x000D5038,151,255,255,"Sheriff Tiraspol","Sheriff",872376,70,105,HIGH
985,478301,0x000D5133,89,255,255,"FK Dinaburg Daugavpils","Dinaburg",872621,62,105,HIGH
986,483003,0x000D51F9,64,255,255,"Neftchi Ferghana","Neftchi Fergana",872841,38,105,HIGH
987,483066,0x000D52C2,144,255,255,"Jenis Astana","Jenis",873070,38,105,HIGH
988,483761,0x000D53AD,151,255,255,"WIT-Georgia Tbilisi","WIT-Georgia",873271,46,105,HIGH
989,483867,0x000D54BA,151,255,255,"FHK Liepajas Metalurgs","Metalurgs",873506,78,105,HIGH
990,483868,0x000D55A3,151,255,255,"FK Ventspils","Ventspils",873775,62,105,HIGH
991,483869,0x000D566F,151,255,255,"FK Riga","FK Riga",874008,47,105,HIGH
992,483870,0x000D5724,144,255,255,"Gauja Valmiera","Valmiera",874181,39,105,HIGH
993,483911,0x000D5814,128,255,255,"Lokomotivi Tbilisi","Lokomotivi Tbilisi",874393,39,105,HIGH
994,483913,0x000D58E7,128,255,255,"Zwartnots Echmiadzin","Zwartnots",874633,24,105,HIGH
995,483914,0x000D59AA,128,255,255,"Mika Ashtarak","Mika",874844,32,105,HIGH
996,483915,0x000D5A50,128,255,255,"Kilikia Yerevan","Kilikia",875008,24,105,HIGH
997,483919,0x000D5AFE,84,255,255,"Lernagorts Kapan","Lernagorts",875174,24,105,HIGH
998,484440,0x000D5BB0,87,255,255,"Regar-TadAZ Tursun-zade","Regar",875348,24,105,HIGH
999,484441,0x000D5C60,64,255,255,"Nebitchi Balkanabad","Nebitchi",875526,24,105,HIGH
1000,484442,0x000D5D35,66,255,255,"Kairat Almaty","Kairat",875733,46,105,HIGH
1001,484467,0x000D5E01,64,255,255,"Zhashtyk-AK-Altyn Kara-Suu","Zhashtyk",875915,38,105,HIGH
1002,484473,0x000D5EC9,64,255,255,"Yesil-Bogatyr Petropavlovsk","Yesil",876119,38,105,HIGH
1003,484474,0x000D5F7D,64,255,255,"Kaisar Kyzylorda","Kaisar",876319,38,105,HIGH
1004,484475,0x000D605D,64,255,255,"Vostok Ust-Kamenogorsk","Vostok Ust-Kamenogorsk",876499,38,105,HIGH
1005,484476,0x000D60F9,64,255,255,"Semey","Semey",876723,38,105,HIGH
1006,484477,0x000D61C9,64,255,255,"Shakhter Karagandy","Shakhter Karagandy",876879,38,105,HIGH
1007,484479,0x000D6285,140,255,255,"Okjetpes Kokshetau","Okjetpes",877087,38,105,HIGH
1008,484761,0x000D633D,153,255,255,"Tartu Ülikool Fauna","Fauna",877275,38,105,HIGH
1009,485281,0x000D63F7,153,255,255,"FK Nevezis","Nevezis",877459,54,105,HIGH
1010,485286,0x000D64B1,153,255,255,"FK Dainava","Dainava",877645,54,105,HIGH
1011,485292,0x000D6553,153,255,255,"FK Vetra","Vetra",877831,38,105,HIGH
1012,485305,0x000D660A,153,255,255,"FK Suduva","Suduva",878024,24,105,HIGH
1013,485314,0x000D6698,130,255,255,"Venta","Venta",878176,24,105,HIGH
1014,485431,0x000D672C,130,255,255,"MOIK Baku","MOIK",878318,24,105,HIGH
1015,485433,0x000D67CA,132,255,255,"Araz Nahiçivan","Araz",878466,24,105,HIGH
1016,485665,0x000D689D,151,255,255,"Torpedo Zhodino","Torpedo Zhodino",878624,53,105,HIGH
1017,485687,0x000D6937,151,255,255,"RKB-Arma","RKB-Arma",878835,24,105,HIGH
1018,485690,0x000D69D9,126,255,255,"Multibanka","Multibanka",878989,24,105,HIGH
1019,490410,0x000D6AD2,128,255,255,"KS Dinamo Tirana","Dinamo Tirana",879182,62,105,HIGH
1020,498455,0x000D6B6E,128,255,255,"Lori Vanadzor","Lori",879400,24,105,HIGH
1021,498456,0x000D6C51,128,255,255,"Spartak Yerevan","Spartak Yerevan",879587,38,105,HIGH
1022,498457,0x000D6D1E,172,255,255,"Banants Yerevan","Banants",879814,32,105,HIGH
1023,514173,0x000D6DE2,140,255,255,"FC Thun 1898","Thun",879988,66,105,HIGH
1024,514345,0x000D6EBD,140,255,255,"JK Viljandi Tulevik","Tulevik",880215,38,105,HIGH
1025,514349,0x000D6F77,140,255,255,"FC Lootus Alutaguse","Lootus",880403,38,105,HIGH
1026,514350,0x000D702D,140,255,255,"FC Kuressaare","Kuressaare",880589,38,105,HIGH
1027,514351,0x000D70FC,140,255,255,"TVMK","TVMK",880802,62,105,HIGH
1028,514352,0x000D71A2,142,255,255,"FC Valga","Valga",880978,42,105,HIGH
1029,518951,0x000D72A8,0,255,255,"AC Vantaan Allianssi","AC Allianssi",881190,54,105,HIGH
1030,529013,0x000D7377,131,255,255,"Mouloudia Club d'Oran","MC Oran",881406,53,105,HIGH
1031,532179,0x000D744B,4294967295,255,255,"FC Nieuwkerken Sint-Niklaas","Nieuwkerken",881613,38,105,HIGH
1032,558261,0x000D7501,163,255,255,"Royal Engineers","Royal Engineers",881825,24,105,HIGH
1033,562395,0x000D75F8,159,255,255,"League of Ireland Select XI","League of Ireland",882007,61,105,HIGH
1034,562396,0x000D76DB,163,255,255,"Irish League Select XI","Irish League",882254,61,105,HIGH
1035,562397,0x000D77D4,159,255,255,"League of Ireland Select U21","League of Ireland U21",882481,53,105,HIGH
1036,562398,0x000D78B9,33,255,255,"Irish League Select U21","Irish League U21",882730,53,105,HIGH
1037,616263,0x000D799A,133,255,255,"Julius Berger FC","Julius Berger",882959,69,105,HIGH
1038,652649,0x000D7A8A,129,255,255,"NK Siroki Brijeg","Siroki Brijeg",883215,53,105,HIGH
1039,652653,0x000D7B58,133,255,255,"SV Mattersburg","Mattersburg",883424,58,105,HIGH
1040,652657,0x000D7C02,135,255,255,"NK Posusje","Posusje",883630,38,105,HIGH
1041,659403,0x000D7CB7,150,255,255,"NK Inter (Z)","Inter (Z)",883810,31,105,HIGH
1042,700198,0x000D7D7A,4294967295,255,255,"Mantova","Mantova",883981,69,105,HIGH
1043,783798,0x000D7E0C,4294967295,255,255,"Nissan","Nissan",884176,24,105,HIGH
1044,783799,0x000D7EA2,4294967295,255,255,"Yomiuri","Yomiuri",884322,24,105,HIGH
1045,783800,0x000D7F44,16,255,255,"Toyo Kogyo","Toyo Kogyo",884472,24,105,HIGH
1046,801910,0x000D7FF2,170,255,255,"Asante Kotoko","Kotoko",884634,38,105,HIGH
1047,814089,0x000D809D,170,255,255,"F.C. Girona","Girona",884808,39,105,HIGH
1048,814741,0x000D817F,150,255,255,"Ciudad de Murcia","XȀ",885027,44,105,HIGH
1049,834833,0x000D822B,158,255,255,"Palazzolo","Palazzolo",885205,38,105,HIGH
1050,851546,0x000D82D7,129,255,255,"s.v. Deltasport","Deltasport",885377,24,105,HIGH
1051,876367,0x000D83CF,145,255,255,"VfB Admira Wacker Mödling","Admira Wacker",885549,74,105,HIGH
1052,879205,0x000D8489,145,255,255,"TSV Aindling","Aindling",885807,38,105,HIGH
1053,879213,0x000D8541,145,255,255,"FC Teningen","Teningen",885993,38,105,HIGH
1054,879226,0x000D8607,145,255,255,"TSG Hoffenheim","Hoffenheim",886177,42,105,HIGH
1055,879276,0x000D86CD,145,255,255,"VfR Neumünster","Neumünster",886375,42,105,HIGH
1056,879641,0x000D879F,145,255,255,"SV Germania Schöneiche","Schöneiche",886573,38,105,HIGH
1057,879752,0x000D8851,145,255,255,"TSV Völpke","Völpke",886783,38,105,HIGH
1058,880009,0x000D88FF,138,255,255,"TuS Mayen","Mayen",886961,38,105,HIGH
1059,932443,0x000D8A14,88,255,255,"Football Club Nordsjælland","FC Nordsjælland",887156,66,105,HIGH
1060,950376,0x000D8AD5,120,255,255,"Al Ain","Al Ain",887412,61,105,HIGH
1061,979360,0x000D8B7D,55,255,255,"Syracuse","Syracuse",887595,38,105,HIGH
1062,1017390,0x000D8C5E,77,255,255,"Shanghai Biyun Liangqian","Biyunliangqian",887768,46,105,HIGH
1063,1026831,0x000D8D1A,172,255,255,"Al Gharrafa","Al Gharrafa",888003,31,105,HIGH
1064,1101431,0x000D8DDB,148,255,255,"AC Bellinzona","Bellinzona",888176,49,105,HIGH
1065,1101637,0x000D8E83,176,255,255,"Víkingur","Víkingur",888369,38,105,HIGH
1066,1102443,0x000D8F6C,139,255,255,"FK Buducnost Podgorica","Buducnost",888557,53,105,HIGH
1067,1103726,0x000D9034,133,255,255,"Dulwich Hamlet","Dulwich Hamlet",888770,46,105,HIGH
1068,1104133,0x000D911D,16,255,255,"FK Borac Banja Luka","Borac (BL)",888970,77,105,HIGH
1069,1104147,0x000D91F2,78,255,255,"Accra Hearts of Oak SC","Hearts of Oak",889203,45,105,HIGH
1070,1104149,0x000D92D2,151,255,255,"Al Qadisiyah (KSA)","Al Qadisiyah (KSA)",889416,54,105,HIGH
1071,1106859,0x000D9389,50,255,255,"Policija-Daugava","",889668,31,105,HIGH
1072,1200094,0x000D943B,102,255,255,"Dynamos Harare","Dynamos Harare",889823,24,105,HIGH
1073,1200249,0x000D94D5,102,255,255,"CD FAS","FAS",890001,38,105,HIGH
1074,1200440,0x000D95A3,109,255,255,"CD Luis Angel Firpo","Luis Angel Firpo",890155,38,105,HIGH
1075,1200609,0x000D9681,99,255,255,"Club Guerreros de Ciudad Obregón","Cd. Obregón",890361,38,105,HIGH
1076,1200885,0x000D973B,29,255,255,"LD Alajuelense","Alajuelense",890583,38,105,HIGH
1077,1201001,0x000D9820,29,255,255,"Wydad Athletic Club","Wydad Casablanca",890769,61,105,HIGH
1078,1201011,0x000D98F9,126,255,255,"Raja Club Athletic","Raja Casablanca",890998,53,105,HIGH
1079,1300086,0x000D99A3,130,255,255,"KS Lushnja","Lushnja",891215,38,105,HIGH
1080,1300097,0x000D9A74,132,255,255,"FK Shamkir","Shamkir",891416,46,105,HIGH
1081,1300111,0x000D9B65,132,255,255,"Belshina Bobruisk","Belshina",891625,62,105,HIGH
1082,1300113,0x000D9C2D,132,255,255,"Dinamo Brest","Dinamo Brest",891835,54,105,HIGH
1083,1300125,0x000D9D34,133,255,255,"Shakhter Soligorsk","Shakhter Soligorsk",892066,62,105,HIGH
1084,1300147,0x000D9E01,133,255,255,"FK Sloboda Tuzla","Sloboda",892298,61,105,HIGH
1085,1300153,0x000D9EED,133,255,255,"FK Sarajevo","Sarajevo",892534,69,105,HIGH
1086,1300156,0x000D9FF7,134,255,255,"FK Zeljeznicar Sarajevo","Zeljeznicar",892770,69,105,HIGH
1087,1300197,0x000DA11C,137,255,255,"Litex (Lovech)","Litex",893061,101,105,HIGH
1088,1300301,0x000DA245,137,255,255,"Banik Ostrava","Banik Ostrava",893339,106,105,HIGH
1089,1300309,0x000DA336,141,255,255,"Teplice","Teplice",893636,74,105,HIGH
1090,1300342,0x000DA409,141,255,255,"Bóltfelagið B36","",893867,58,105,HIGH
1091,1300343,0x000DA4C4,141,255,255,"Sandoyar Ítróttarfelag B71","",894047,43,105,HIGH
1092,1300345,0x000DA59A,142,255,255,"Nes Sóknar Ítróttarfelag","NSÍ",894265,31,105,HIGH
1093,1300378,0x000DA673,177,255,255,"FC International","Inter Turku",894463,50,105,HIGH
1094,1300490,0x000DA728,144,255,255,"Sydney FC","Sydney",894665,53,105,HIGH
1095,1300518,0x000DA7D3,144,255,255,"Guria Lanchkhuti","Guria",894846,31,105,HIGH
1096,1300526,0x000DA897,148,255,255,"Sioni Bolnisi","Sioni",895048,31,105,HIGH
1097,1300640,0x000DA96A,148,255,255,"Grindavík","Grindavík",895244,46,105,HIGH
1098,1300641,0x000DAA39,153,255,255,"Fylkir","Fylkir",895455,54,105,HIGH
1099,1300725,0x000DAB26,153,255,255,"FK Atlantas","Atlantas",895662,70,105,HIGH
1100,1300729,0x000DABE8,157,255,255,"FK Inkaras","Inkaras",895868,62,105,HIGH
1101,1300807,0x000DACA4,161,255,255,"Agro-Goliador Chisinau","Agro",896062,38,105,HIGH
1102,1300877,0x000DAD92,161,255,255,"Odra Wodzislaw Slaski","Odra Wodzislaw",896250,70,105,HIGH
1103,1300881,0x000DAE96,161,255,255,"Wisla Cracóvia","Wisla",896519,93,105,HIGH
1104,1300893,0x000DAF7E,163,255,255,"Amica Wronki","Amica",896779,69,105,HIGH
1105,1300916,0x000DB08A,163,255,255,"Bray Wanderers A.F.C.","Bray Wanderers",897011,69,105,HIGH
1106,1300918,0x000DB151,163,255,255,"Finn Harps","Finn Harps",897248,61,105,HIGH
1107,1300922,0x000DB21E,165,255,255,"Drogheda United","Drogheda Utd",897447,53,105,HIGH
1108,1301104,0x000DB2F4,165,255,255,"FC Rostov","Rostov",897677,61,105,HIGH
1109,1301108,0x000DB44B,166,255,255,"Zenith St. Petersburg","Zenith Peterburg",897907,130,105,HIGH
1110,1301121,0x000DB4FB,166,255,255,"Cailungo","Cailungo",898209,46,105,HIGH
1111,1301123,0x000DB5C2,166,255,255,"Cosmos","Cosmos",898416,46,105,HIGH
1112,1301125,0x000DB695,166,255,255,"Domagnano","Domagnano",898615,46,105,HIGH
1113,1301127,0x000DB741,166,255,255,"Faetano","Faetano",898795,46,105,HIGH
1114,1301129,0x000DB7ED,166,255,255,"Fiorita","Fiorita",898967,46,105,HIGH
1115,1301131,0x000DB8B8,166,255,255,"Folgore","Folgore",899170,46,105,HIGH
1116,1301133,0x000DB960,166,255,255,"Murata","Murata",899342,46,105,HIGH
1117,1301135,0x000DBA20,166,255,255,"San Giovanni","San Giovanni",899510,46,105,HIGH
1118,1301137,0x000DBAD4,166,255,255,"Tre Fiori","Tre Fiori",899702,46,105,HIGH
1119,1301139,0x000DBB7C,168,255,255,"Virtus","Virtus",899882,46,105,HIGH
1120,1301169,0x000DBC6E,175,255,255,"FC Artmedia Bratislava","Artmedia",900081,53,105,HIGH
1121,1301340,0x000DBD40,175,255,255,"Carmarthen Town","Carmarthen",900292,62,105,HIGH
1122,1301344,0x000DBE1A,176,255,255,"Caernarfon Town","Caernarfon",900502,70,105,HIGH
1123,1301383,0x000DBF11,77,255,255,"FK Hajduk Rodic MB Kula","Hajduk Rodic MB",900740,53,105,HIGH
1124,3400801,0x000DBFCC,49,255,255,"Al Rayyan","Al Rayyan",900982,38,105,HIGH
1125,3400878,0x000DC088,176,255,255,"Power Dynamos","Power Dynamos",901154,38,105,HIGH
1126,3503604,0x000DC1A6,19,255,255,"FC Obilic Belgrade","Obilic",901393,89,105,HIGH
1127,3506513,0x000DC256,4294967295,255,255,"ASEC Mimosas","ASEC",901628,46,105,HIGH
1128,3600077,0x000DC306,139,255,255,"1.FC Lok Leipzig","Lok Leipzig",901804,24,105,HIGH
1129,4000385,0x000DC3DF,139,255,255,"Oldbury United","Oldbury Utd",901980,69,105,HIGH
1130,4000389,0x000DC49B,139,255,255,"Stourbridge","Stourbridge",902197,46,105,HIGH
1131,4000390,0x000DC571,139,255,255,"Aylesbury United","Aylesbury",902389,62,105,HIGH
1132,4000392,0x000DC63B,139,255,255,"Dorchester Town","Dorchester",902607,46,105,HIGH
1133,4000398,0x000DC721,139,255,255,"Grantham Town","Grantham",902805,86,105,HIGH
1134,4000399,0x000DC7DF,139,255,255,"Winsford United","Winsford",903031,46,105,HIGH
1135,4000631,0x000DC8E7,139,255,255,"Canvey Island","Canvey Island",903249,86,105,HIGH
1136,4001092,0x000DC9E3,139,255,255,"Gainsborough Trinity","Gainsborough",903497,78,105,HIGH
1137,4001704,0x000DCAAF,139,255,255,"Cambridge City","Cambridge City",903741,46,105,HIGH
1138,4001706,0x000DCBBE,139,255,255,"Burton Albion","Burton",903990,86,105,HIGH
1139,4002009,0x000DCC74,139,255,255,"Ashford Town","Ashford",904212,46,105,HIGH
1140,4002011,0x000DCD5A,139,255,255,"Billericay Town","Billericay",904398,78,105,HIGH
1141,4002013,0x000DCE2C,139,255,255,"Bradford Park Avenue","Bradford PA",904628,46,105,HIGH
1142,4002015,0x000DCF1C,139,255,255,"Wakefield & Emley","Wakefield & Emley",904838,70,105,HIGH
1143,4002016,0x000DCFE8,139,255,255,"Hendon","Hendon",905078,78,105,HIGH
1144,4002283,0x000DD0D8,170,255,255,"Leigh RMI","Leigh RMI",905298,86,105,HIGH
1145,4203006,0x000DD1AC,170,255,255,"C. Gimnàstic Tarragona S.A.D.","Gimnàstic",905518,38,105,HIGH
1146,4203009,0x000DD272,170,255,255,"C.E. L'Hospitalet","Hospitalet",905730,46,105,HIGH
1147,4203033,0x000DD33C,170,255,255,"Algeciras C.F.","Algeciras",905940,46,105,HIGH
1148,4212294,0x000DD3DF,170,255,255,"S.D. Huesca","Huesca",906130,31,105,HIGH
1149,4212360,0x000DD493,176,255,255,"C.P. Ejido S.A.D.","Ejido",906293,38,105,HIGH
1150,4300075,0x000DD593,4294967295,255,255,"FK Zeleznik Beograd","Zeleznik",906524,53,105,HIGH
1151,4400013,0x000DD657,139,255,255,"US Project 40 Select","Project 40",906729,38,105,HIGH
1152,4800008,0x000DD742,4294967295,255,255,"Nuneaton Borough","Nuneaton",906929,85,105,HIGH
1153,5007012,0x000DD811,139,255,255,"The Soccer AM Badgers","Badgers",907160,53,105,HIGH
1154,5100015,0x000DD8EB,139,255,255,"Alfreton Town","Alfreton",907375,70,105,HIGH
1155,5100017,0x000DD9CB,139,255,255,"Bamber Bridge","Bamber Bridge",907589,70,105,HIGH
1156,5100019,0x000DDA95,139,255,255,"Blyth Spartans","Blyth",907813,62,105,HIGH
1157,5100021,0x000DDB57,139,255,255,"Lancaster City","Lancaster",908015,46,105,HIGH
1158,5100023,0x000DDC2D,139,255,255,"Radcliffe Borough","Radcliffe Boro",908205,54,105,HIGH
1159,5100025,0x000DDD03,139,255,255,"Spennymoor United","Spennymoor",908419,62,105,HIGH
1160,5100027,0x000DDDC5,139,255,255,"Ashton United","Ashton Utd",908637,46,105,HIGH
1161,5100029,0x000DDE7F,139,255,255,"Belper Town","Belper",908827,54,105,HIGH
1162,5100031,0x000DDF27,139,255,255,"Buxton","Buxton",909013,46,105,HIGH
1163,5100033,0x000DDFE5,139,255,255,"Congleton Town","Congleton",909181,46,105,HIGH
1164,5100035,0x000DE0BD,139,255,255,"Droylsden","Droylsden",909375,78,105,HIGH
1165,5100037,0x000DE17C,139,255,255,"Eastwood Town","Eastwood",909592,46,105,HIGH
